15487	Vatican	Holy_See	http://en.wikipedia.org/wiki/Holy_See	APW_ENG_20101101.0003
15572	United Nations	United_Nations	http://en.wikipedia.org/wiki/United_Nations	APW_ENG_20101101.0003
15717	Italy	Italy	http://en.wikipedia.org/wiki/Italy	APW_ENG_20101101.0003
15724	Britain	United_Kingdom	http://en.wikipedia.org/wiki/United_Kingdom	APW_ENG_20101101.0003
15737	United States	United_States	http://en.wikipedia.org/wiki/United_States	APW_ENG_20101101.0003
15752	Ireland	Ireland	http://en.wikipedia.org/wiki/Ireland	APW_ENG_20101101.0003
15765	Netherlands	Netherlands	http://en.wikipedia.org/wiki/Netherlands	APW_ENG_20101101.0003
15781	Australia	Australia	http://en.wikipedia.org/wiki/Australia	APW_ENG_20101101.0003
15913	Bergeron	--OOKBE--	--OOKBE--	APW_ENG_20101101.0003
15926	McDaid	--OOKBE--	--OOKBE--	APW_ENG_20101101.0003
16044	English	English_language	http://en.wikipedia.org/wiki/English_language	APW_ENG_20101101.0003
16053	Italian	Italian_language	http://en.wikipedia.org/wiki/Italian_language	APW_ENG_20101101.0003
16065	German	German_language	http://en.wikipedia.org/wiki/German_language	APW_ENG_20101101.0003
16247	Bergeron	--OOKBE--	--OOKBE--	APW_ENG_20101101.0003
16359	Vatican	Vatican_City	http://en.wikipedia.org/wiki/Vatican_City	APW_ENG_20101101.0003
16508	Bergeron	--OOKBE--	--OOKBE--	APW_ENG_20101101.0003
16974	Bergeron	--OOKBE--	--OOKBE--	APW_ENG_20101101.0003
17176	Italy	Italy	http://en.wikipedia.org/wiki/Italy	APW_ENG_20101101.0003
17186	Italy	Italy	http://en.wikipedia.org/wiki/Italy	APW_ENG_20101101.0003
17591	Catholic	Catholic_Church	http://en.wikipedia.org/wiki/Catholic_Church	APW_ENG_20101101.0003
17632	Warwickshire	Warwickshire	http://en.wikipedia.org/wiki/Warwickshire	APW_ENG_20101101.0003
17646	Britain	United_Kingdom	http://en.wikipedia.org/wiki/United_Kingdom	APW_ENG_20101101.0003
17690	Catholic	Catholic_Church	http://en.wikipedia.org/wiki/Catholic_Church	APW_ENG_20101101.0003
18030	Cox	--OOKBE--	--OOKBE--	APW_ENG_20101101.0003
18318	Cox	--OOKBE--	--OOKBE--	APW_ENG_20101101.0003
18932	Lombardi	Federico_Lombardi	http://en.wikipedia.org/wiki/Federico_Lombardi	APW_ENG_20101101.0003
18946	Vatican	Holy_See	http://en.wikipedia.org/wiki/Holy_See	APW_ENG_20101101.0003
19923	British	United_Kingdom	http://en.wikipedia.org/wiki/United_Kingdom	APW_ENG_20101101.0004
20772	Britain	United_Kingdom	http://en.wikipedia.org/wiki/United_Kingdom	APW_ENG_20101101.0004
20875	Lancet	The_Lancet	http://en.wikipedia.org/wiki/The_Lancet	APW_ENG_20101101.0004
21190	University of Amsterdam	University_of_Amsterdam	http://en.wikipedia.org/wiki/University_of_Amsterdam	APW_ENG_20101101.0004
21640	Leslie King	--OOKBE--	--OOKBE--	APW_ENG_20101101.0004
21812	King	--OOKBE--	--OOKBE--	APW_ENG_20101101.0004
22174	Britain	United_Kingdom	http://en.wikipedia.org/wiki/United_Kingdom	APW_ENG_20101101.0004
22283	David Nutt	David_Nutt	http://en.wikipedia.org/wiki/David_Nutt	APW_ENG_20101101.0004
22320	Lancet	The_Lancet	http://en.wikipedia.org/wiki/The_Lancet	APW_ENG_20101101.0004
22370	British	United_Kingdom	http://en.wikipedia.org/wiki/United_Kingdom	APW_ENG_20101101.0004
22918	Istanbul	Istanbul	http://en.wikipedia.org/wiki/Istanbul	APW_ENG_20101101.0005
23095	Istanbul	Istanbul	http://en.wikipedia.org/wiki/Istanbul	APW_ENG_20101101.0005
23394	Kurdish	Turkish_Kurdistan	http://en.wikipedia.org/wiki/Turkish_Kurdistan	APW_ENG_20101101.0005
23462	Turkey	Turkey	http://en.wikipedia.org/wiki/Turkey	APW_ENG_20101101.0005
23472	NATO	NATO	http://en.wikipedia.org/wiki/NATO	APW_ENG_20101101.0005
23530	Afghanistan	Afghanistan	http://en.wikipedia.org/wiki/Afghanistan	APW_ENG_20101101.0005
23589	Islamic	Islam	http://en.wikipedia.org/wiki/Islam	APW_ENG_20101101.0005
23617	Istanbul	Istanbul	http://en.wikipedia.org/wiki/Istanbul	APW_ENG_20101101.0005
23834	Taksim	Taksim_Square	http://en.wikipedia.org/wiki/Taksim_Square	APW_ENG_20101101.0005
24074	Istanbul	Istanbul	http://en.wikipedia.org/wiki/Istanbul	APW_ENG_20101101.0005
24743	Istanbul	Istanbul	http://en.wikipedia.org/wiki/Istanbul	APW_ENG_20101101.0005
24824	Turkey	Turkey	http://en.wikipedia.org/wiki/Turkey	APW_ENG_20101101.0005
24921	Taksim Square	Taksim_Square	http://en.wikipedia.org/wiki/Taksim_Square	APW_ENG_20101101.0005
25107	Turkish	Turkey	http://en.wikipedia.org/wiki/Turkey	APW_ENG_20101101.0005
25154	Taksim	Taksim_Square	http://en.wikipedia.org/wiki/Taksim_Square	APW_ENG_20101101.0005
25277	Kurdish	Turkish_Kurdistan	http://en.wikipedia.org/wiki/Turkish_Kurdistan	APW_ENG_20101101.0005
25366	Kurdish	Turkish_Kurdistan	http://en.wikipedia.org/wiki/Turkish_Kurdistan	APW_ENG_20101101.0005
25410	Turkey	Turkey	http://en.wikipedia.org/wiki/Turkey	APW_ENG_20101101.0005
25426	Kurdish	Turkish_Kurdistan	http://en.wikipedia.org/wiki/Turkish_Kurdistan	APW_ENG_20101101.0005
25594	Kurdistan Workers ' Party	Kurdistan_Workers\u0027_Party	http://en.wikipedia.org/wiki/Kurdistan_Workers'_Party	APW_ENG_20101101.0005
25623	PKK	Kurdistan_Workers\u0027_Party	http://en.wikipedia.org/wiki/Kurdistan_Workers'_Party	APW_ENG_20101101.0005
25700	Kurds	Kurdish_people	http://en.wikipedia.org/wiki/Kurdish_people	APW_ENG_20101101.0005
25882	Besir Atalay	Be\u015fir_Atalay	http://en.wikipedia.org/wiki/Beşir_Atalay	APW_ENG_20101101.0005
25908	Turkish	Turkey	http://en.wikipedia.org/wiki/Turkey	APW_ENG_20101101.0005
25942	China	China	http://en.wikipedia.org/wiki/China	APW_ENG_20101101.0005
26119	Recep Tayyip Erdogan	Recep_Tayyip_Erdo\u011fan	http://en.wikipedia.org/wiki/Recep_Tayyip_Erdoğan	APW_ENG_20101101.0005
26244	Turkey	Turkey	http://en.wikipedia.org/wiki/Turkey	APW_ENG_20101101.0005
26302	Turkey	Turkey	http://en.wikipedia.org/wiki/Turkey	APW_ENG_20101101.0005
26407	Erdogan	Recep_Tayyip_Erdo\u011fan	http://en.wikipedia.org/wiki/Recep_Tayyip_Erdoğan	APW_ENG_20101101.0005
26631	Turkey	Turkey	http://en.wikipedia.org/wiki/Turkey	APW_ENG_20101101.0005
26661	PKK	Kurdistan_Workers\u0027_Party	http://en.wikipedia.org/wiki/Kurdistan_Workers'_Party	APW_ENG_20101101.0005
26736	Turkey	Turkey	http://en.wikipedia.org/wiki/Turkey	APW_ENG_20101101.0005
27046	Erdogan	Recep_Tayyip_Erdo\u011fan	http://en.wikipedia.org/wiki/Recep_Tayyip_Erdoğan	APW_ENG_20101101.0005
27167	PKK	Kurdistan_Workers\u0027_Party	http://en.wikipedia.org/wiki/Kurdistan_Workers'_Party	APW_ENG_20101101.0005
27193	Turkey	Turkey	http://en.wikipedia.org/wiki/Turkey	APW_ENG_20101101.0005
27202	Radikal	Radikal	http://en.wikipedia.org/wiki/Radikal	APW_ENG_20101101.0005
27481	Murat Karayilan	Murat_Karayilan	http://en.wikipedia.org/wiki/Murat_Karayilan	APW_ENG_20101101.0005
27547	PKK	Kurdistan_Workers\u0027_Party	http://en.wikipedia.org/wiki/Kurdistan_Workers'_Party	APW_ENG_20101101.0005
27568	Iraq	Iraq	http://en.wikipedia.org/wiki/Iraq	APW_ENG_20101101.0005
27656	Turkish	Turkey	http://en.wikipedia.org/wiki/Turkey	APW_ENG_20101101.0005
27789	Iraq	Iraq	http://en.wikipedia.org/wiki/Iraq	APW_ENG_20101101.0005
27809	Turkey	Turkey	http://en.wikipedia.org/wiki/Turkey	APW_ENG_20101101.0005
27854	Turkish	Turkey	http://en.wikipedia.org/wiki/Turkey	APW_ENG_20101101.0005
27885	Taksim	Taksim_Square	http://en.wikipedia.org/wiki/Taksim_Square	APW_ENG_20101101.0005
28063	Turkish	Turkey	http://en.wikipedia.org/wiki/Turkey	APW_ENG_20101101.0005
28165	Kurdistan Freedom Falcons	Kurdistan_Freedom_Falcons	http://en.wikipedia.org/wiki/Kurdistan_Freedom_Falcons	APW_ENG_20101101.0005
28223	PKK	Kurdistan_Workers\u0027_Party	http://en.wikipedia.org/wiki/Kurdistan_Workers'_Party	APW_ENG_20101101.0005
28273	Istanbul	Istanbul	http://en.wikipedia.org/wiki/Istanbul	APW_ENG_20101101.0005
28369	Kurdish	Turkish_Kurdistan	http://en.wikipedia.org/wiki/Turkish_Kurdistan	APW_ENG_20101101.0005
28405	Istanbul	Istanbul	http://en.wikipedia.org/wiki/Istanbul	APW_ENG_20101101.0005
28448	PKK	Kurdistan_Workers\u0027_Party	http://en.wikipedia.org/wiki/Kurdistan_Workers'_Party	APW_ENG_20101101.0005
28542	PKK	Kurdistan_Workers\u0027_Party	http://en.wikipedia.org/wiki/Kurdistan_Workers'_Party	APW_ENG_20101101.0005
28623	Mediterranean	Mediterranean_Sea	http://en.wikipedia.org/wiki/Mediterranean_Sea	APW_ENG_20101101.0005
28645	Mersin	Mersin	http://en.wikipedia.org/wiki/Mersin	APW_ENG_20101101.0005
28699	Kurdish	Turkish_Kurdistan	http://en.wikipedia.org/wiki/Turkish_Kurdistan	APW_ENG_20101101.0005
28745	Ankara	Ankara	http://en.wikipedia.org/wiki/Ankara	APW_ENG_20101101.0005
28787	Islamic	Islam	http://en.wikipedia.org/wiki/Islam	APW_ENG_20101101.0005
28813	al-Qaida	Al\u002dQaeda	http://en.wikipedia.org/wiki/Al-Qaeda	APW_ENG_20101101.0005
28854	Istanbul	Istanbul	http://en.wikipedia.org/wiki/Istanbul	APW_ENG_20101101.0005
28906	British	United_Kingdom	http://en.wikipedia.org/wiki/United_Kingdom	APW_ENG_20101101.0005
28927	British	United_Kingdom	http://en.wikipedia.org/wiki/United_Kingdom	APW_ENG_20101101.0005
29031	U.S.	United_States	http://en.wikipedia.org/wiki/United_States	APW_ENG_20101101.0005
29049	Istanbul	Istanbul	http://en.wikipedia.org/wiki/Istanbul	APW_ENG_20101101.0005
29127	Turkish	Turkey	http://en.wikipedia.org/wiki/Turkey	APW_ENG_20101101.0005
29273	al-Qaida	Al\u002dQaeda	http://en.wikipedia.org/wiki/Al-Qaeda	APW_ENG_20101101.0005
29293	Afghanistan	Afghanistan	http://en.wikipedia.org/wiki/Afghanistan	APW_ENG_20101101.0005
29340	Aegean	Aegean_Sea	http://en.wikipedia.org/wiki/Aegean_Sea	APW_ENG_20101101.0005
29363	Izmir	\u0130zmir	http://en.wikipedia.org/wiki/İzmir	APW_ENG_20101101.0005
29420	Associated Press	Associated_Press	http://en.wikipedia.org/wiki/Associated_Press	APW_ENG_20101101.0005
29489	Ankara	Ankara	http://en.wikipedia.org/wiki/Ankara	APW_ENG_20101101.0005
29497	Turkey	Turkey	http://en.wikipedia.org/wiki/Turkey	APW_ENG_20101101.0005
29773	al-Qaida	Al\u002dQaeda	http://en.wikipedia.org/wiki/Al-Qaeda	APW_ENG_20101101.0006
29982	American	United_States	http://en.wikipedia.org/wiki/United_States	APW_ENG_20101101.0006
30009	Omar Khadr	Omar_Khadr	http://en.wikipedia.org/wiki/Omar_Khadr	APW_ENG_20101101.0006
30115	Canadian	Canada	http://en.wikipedia.org/wiki/Canada	APW_ENG_20101101.0006
30207	al-Qaida	Al\u002dQaeda	http://en.wikipedia.org/wiki/Al-Qaeda	APW_ENG_20101101.0006
30228	Afghanistan	Afghanistan	http://en.wikipedia.org/wiki/Afghanistan	APW_ENG_20101101.0006
30258	Khadr	Omar_Khadr	http://en.wikipedia.org/wiki/Omar_Khadr	APW_ENG_20101101.0006
30380	Guantanamo	Guantanamo_Bay_detention_camp	http://en.wikipedia.org/wiki/Guantanamo_Bay_detention_camp	APW_ENG_20101101.0006
30413	Canadian	Canada	http://en.wikipedia.org/wiki/Canada	APW_ENG_20101101.0006
30576	Guantanamo	Guantanamo_Bay_detention_camp	http://en.wikipedia.org/wiki/Guantanamo_Bay_detention_camp	APW_ENG_20101101.0006
30883	Khadr	Omar_Khadr	http://en.wikipedia.org/wiki/Omar_Khadr	APW_ENG_20101101.0006
31111	Navy	United_States_Navy	http://en.wikipedia.org/wiki/United_States_Navy	APW_ENG_20101101.0006
31122	John F. Murphy	John_F\u002e_Murphy_\u0028JAG\u0029	http://en.wikipedia.org/wiki/John_F._Murphy_(JAG)	APW_ENG_20101101.0006
31214	Khadr	Omar_Khadr	http://en.wikipedia.org/wiki/Omar_Khadr	APW_ENG_20101101.0006
31359	Guantanamo	Guantanamo_Bay_detention_camp	http://en.wikipedia.org/wiki/Guantanamo_Bay_detention_camp	APW_ENG_20101101.0006
31426	Khadr	Omar_Khadr	http://en.wikipedia.org/wiki/Omar_Khadr	APW_ENG_20101101.0006
31481	al-Qaida	Al\u002dQaeda	http://en.wikipedia.org/wiki/Al-Qaeda	APW_ENG_20101101.0006
31700	Murphy	John_F\u002e_Murphy_\u0028JAG\u0029	http://en.wikipedia.org/wiki/John_F._Murphy_(JAG)	APW_ENG_20101101.0006
31722	Khadr	Omar_Khadr	http://en.wikipedia.org/wiki/Omar_Khadr	APW_ENG_20101101.0006
31767	Afghanistan	Afghanistan	http://en.wikipedia.org/wiki/Afghanistan	APW_ENG_20101101.0006
31793	al-Qaida	Al\u002dQaeda	http://en.wikipedia.org/wiki/Al-Qaeda	APW_ENG_20101101.0006
31865	American	United_States	http://en.wikipedia.org/wiki/United_States	APW_ENG_20101101.0006
31911	Christopher Speer	Christopher_Speer	http://en.wikipedia.org/wiki/Christopher_Speer	APW_ENG_20101101.0006
31932	Albuquerque	Albuquerque\u002c_New_Mexico	http://en.wikipedia.org/wiki/Albuquerque,_New_Mexico	APW_ENG_20101101.0006
31945	New Mexico	New_Mexico	http://en.wikipedia.org/wiki/New_Mexico	APW_ENG_20101101.0006
32192	Khadr	Omar_Khadr	http://en.wikipedia.org/wiki/Omar_Khadr	APW_ENG_20101101.0006
32269	Afghanistan	Afghanistan	http://en.wikipedia.org/wiki/Afghanistan	APW_ENG_20101101.0006
32297	al-Qaida	Al\u002dQaeda	http://en.wikipedia.org/wiki/Al-Qaeda	APW_ENG_20101101.0006
32777	Speer	Christopher_Speer	http://en.wikipedia.org/wiki/Christopher_Speer	APW_ENG_20101101.0006
32852	Khadr	Omar_Khadr	http://en.wikipedia.org/wiki/Omar_Khadr	APW_ENG_20101101.0006
32966	Speer	Christopher_Speer	http://en.wikipedia.org/wiki/Christopher_Speer	APW_ENG_20101101.0006
32981	Tabitha	--OOKBE--	--OOKBE--	APW_ENG_20101101.0006
33427	Speer	--OOKBE--	--OOKBE--	APW_ENG_20101101.0006
33782	Khadr	Omar_Khadr	http://en.wikipedia.org/wiki/Omar_Khadr	APW_ENG_20101101.0006
34085	Human Rights Watch	Human_Rights_Watch	http://en.wikipedia.org/wiki/Human_Rights_Watch	APW_ENG_20101101.0006
34140	Ottawa	Ottawa	http://en.wikipedia.org/wiki/Ottawa	APW_ENG_20101101.0006
34184	Canada	Canada	http://en.wikipedia.org/wiki/Canada	APW_ENG_20101101.0006
34252	Khadr	Omar_Khadr	http://en.wikipedia.org/wiki/Omar_Khadr	APW_ENG_20101101.0006
34389	Canadian	Canadians	http://en.wikipedia.org/wiki/Canadians	APW_ENG_20101101.0006
34423	Stephen Harper	Stephen_Harper	http://en.wikipedia.org/wiki/Stephen_Harper	APW_ENG_20101101.0006
34513	Khadr	Omar_Khadr	http://en.wikipedia.org/wiki/Omar_Khadr	APW_ENG_20101101.0006
34529	Western	Western_world	http://en.wikipedia.org/wiki/Western_world	APW_ENG_20101101.0006
34596	Canadians	Canada	http://en.wikipedia.org/wiki/Canada	APW_ENG_20101101.0006
34630	Khadr	Omar_Khadr	http://en.wikipedia.org/wiki/Omar_Khadr	APW_ENG_20101101.0006
34709	Omar Khadr	Omar_Khadr	http://en.wikipedia.org/wiki/Omar_Khadr	APW_ENG_20101101.0006
34748	U.S. Army	United_States_Army	http://en.wikipedia.org/wiki/United_States_Army	APW_ENG_20101101.0006
34764	Christopher Speer	Christopher_Speer	http://en.wikipedia.org/wiki/Christopher_Speer	APW_ENG_20101101.0006
35086	Obama	Barack_Obama	http://en.wikipedia.org/wiki/Barack_Obama	APW_ENG_20101101.0007
35207	Barack Obama	Barack_Obama	http://en.wikipedia.org/wiki/Barack_Obama	APW_ENG_20101101.0007
35309	White House	White_House	http://en.wikipedia.org/wiki/White_House	APW_ENG_20101101.0007
35419	Democrats	Democratic_Party_\u0028United_States\u0029	http://en.wikipedia.org/wiki/Democratic_Party_(United_States)	APW_ENG_20101101.0007
35454	House of Representatives	United_States_House_of_Representatives	http://en.wikipedia.org/wiki/United_States_House_of_Representatives	APW_ENG_20101101.0007
35489	Obama	Barack_Obama	http://en.wikipedia.org/wiki/Barack_Obama	APW_ENG_20101101.0007
35588	Democrats	Democratic_Party_\u0028United_States\u0029	http://en.wikipedia.org/wiki/Democratic_Party_(United_States)	APW_ENG_20101101.0007
35649	Republican	Republican_Party_\u0028United_States\u0029	http://en.wikipedia.org/wiki/Republican_Party_(United_States)	APW_ENG_20101101.0007
35756	Republicans	Republican_Party_\u0028United_States\u0029	http://en.wikipedia.org/wiki/Republican_Party_(United_States)	APW_ENG_20101101.0007
35954	Americans	People_of_the_United_States	http://en.wikipedia.org/wiki/People_of_the_United_States	APW_ENG_20101101.0007
36088	Democrats	Democratic_Party_\u0028United_States\u0029	http://en.wikipedia.org/wiki/Democratic_Party_(United_States)	APW_ENG_20101101.0007
36320	Democrats	Democratic_Party_\u0028United_States\u0029	http://en.wikipedia.org/wiki/Democratic_Party_(United_States)	APW_ENG_20101101.0007
36396	Obama	Barack_Obama	http://en.wikipedia.org/wiki/Barack_Obama	APW_ENG_20101101.0007
36436	Cleveland State University	Cleveland_State_University	http://en.wikipedia.org/wiki/Cleveland_State_University	APW_ENG_20101101.0007
36585	Sarah Palin	Sarah_Palin	http://en.wikipedia.org/wiki/Sarah_Palin	APW_ENG_20101101.0007
36755	Republican	Republican_Party_\u0028United_States\u0029	http://en.wikipedia.org/wiki/Republican_Party_(United_States)	APW_ENG_20101101.0007
36821	Obama	Barack_Obama	http://en.wikipedia.org/wiki/Barack_Obama	APW_ENG_20101101.0007
36835	Democrats	Democratic_Party_\u0028United_States\u0029	http://en.wikipedia.org/wiki/Democratic_Party_(United_States)	APW_ENG_20101101.0007
36889	Obama	Barack_Obama	http://en.wikipedia.org/wiki/Barack_Obama	APW_ENG_20101101.0007
37028	John Boehner	John_Boehner	http://en.wikipedia.org/wiki/John_Boehner	APW_ENG_20101101.0007
37050	Republican	Republican_Party_\u0028United_States\u0029	http://en.wikipedia.org/wiki/Republican_Party_(United_States)	APW_ENG_20101101.0007
37068	House	United_States_House_of_Representatives	http://en.wikipedia.org/wiki/United_States_House_of_Representatives	APW_ENG_20101101.0007
37115	Republicans	Republican_Party_\u0028United_States\u0029	http://en.wikipedia.org/wiki/Republican_Party_(United_States)	APW_ENG_20101101.0007
37155	Ohio	Ohio	http://en.wikipedia.org/wiki/Ohio	APW_ENG_20101101.0007
37349	Mississippi	Mississippi	http://en.wikipedia.org/wiki/Mississippi	APW_ENG_20101101.0007
37366	Haley Barbour	Haley_Barbour	http://en.wikipedia.org/wiki/Haley_Barbour	APW_ENG_20101101.0007
37397	Republican Governors Association	Republican_Governors_Association	http://en.wikipedia.org/wiki/Republican_Governors_Association	APW_ENG_20101101.0007
37476	American	United_States	http://en.wikipedia.org/wiki/United_States	APW_ENG_20101101.0007
37535	Obama	Barack_Obama	http://en.wikipedia.org/wiki/Barack_Obama	APW_ENG_20101101.0007
37638	Republicans	Republican_Party_\u0028United_States\u0029	http://en.wikipedia.org/wiki/Republican_Party_(United_States)	APW_ENG_20101101.0007
37696	Obama	Barack_Obama	http://en.wikipedia.org/wiki/Barack_Obama	APW_ENG_20101101.0007
37727	Obama	Barack_Obama	http://en.wikipedia.org/wiki/Barack_Obama	APW_ENG_20101101.0007
37749	Democrats	Democratic_Party_\u0028United_States\u0029	http://en.wikipedia.org/wiki/Democratic_Party_(United_States)	APW_ENG_20101101.0007
37803	Ohio	Ohio	http://en.wikipedia.org/wiki/Ohio	APW_ENG_20101101.0007
37837	Ted Strickland	Ted_Strickland	http://en.wikipedia.org/wiki/Ted_Strickland	APW_ENG_20101101.0007
